x,L_0,L_1,L_2,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,L_11
1.7678839419709855,0.3413876098665899,-2.0727470840174096,4.048938140243718,-1.41400867047651,-3.011415556173516,-0.03027450124249431,2.4896909142652146,2.1345272202429455,-0.06303921021027437,-1.966900033970791,-2.289474381147597,-1.11089651713204
1.7693846923461731,0.3408756565361619,-2.0716850181379844,4.05325016143745,-1.425804772041699,-3.0122988342263537,-0.01756172713221127,2.498768162885504,2.1291754188255,-0.07788342892179889,-1.978466517176437,-2.288723948681038,-1.0981822973934687
1.7708854427213607,0.340364470943651,-2.0706214763110258,4.057552409632453,-1.437612326801348,-3.0131391373174075,-0.0048211975947383134,2.5078022779321563,2.123747801404624,-0.09275689831643863,-1.9899780354282421,-2.287867805118815,-1.0853851263081429
1.7723861930965483,0.33985405193773843,-2.069556465351721,4.0618448860497205,-1.4494312723951144,-3.013936416193278,0.007946901513677718,2.516793013922314,2.1182444309824255,-0.10765917062842956,-2.0014340931349435,-2.286905862164772,-1.0725055158237435
1.773886943471736,0.3393443983688319,-2.0684899920581374,4.066127591956147,-1.4612615465159027,-3.0146906220080636,0.020742383987639945,2.525740126229292,2.1126653724245394,-0.12258979718899043,-2.012834196562618,-2.285838035736543,-1.0595439817186085
1.7753876938469235,0.33883550908906307,-2.0674220632112568,4.070400528664346,-1.4731030869101742,-3.0154017063228262,0.033565063275500684,2.5346433710857617,2.107010692456647,-0.13754832843953668,-2.024177853849136,-2.2846642459652826,-1.046501043576753
1.7768884442221111,0.338327382952285,-2.066352685575011,4.074663697532467,-1.4849558313782538,-3.016069621105037,0.04641475248225757,2.543502505586901,2.1012804596609667,-0.1525343139448747,-2.0354645750185134,-2.2833844171952418,-1.0333772247627895
1.7783891945972987,0.3378200188140695,-2.0652818658963197,4.07891709996401,-1.4968197177746307,-3.01669431872803,0.05929126437244103,2.5523172876935263,2.0954747444727126,-0.16754730240640336,-2.046693871995185,-2.2819984779831906,-1.0201730523967272
1.7798899449724863,0.3373134155317046,-2.064209610905124,4.083160737407658,-1.5086946840082647,-3.0172757519704536,0.07219441137300153,2.5610874762352056,2.0895936191765214,-0.18258684167530603,-2.0578652586181927,-2.2805063610977,-1.0068890573286735
1.781390695347674,0.33680757196419203,-2.063135927314423,4.087394611357086,-1.5205806680428873,-3.0178138740157174,0.08512400557619171,2.5698128309133486,2.083637157902852,-0.19765247876573877,-2.0689782506552903,-2.27890800351827,-0.9935257741134191
1.7828914457228615,0.3363024869722445,-2.0620608218203107,4.091618723350783,-1.5324776078972968,-3.018308638451433,0.09807985874243963,2.5784931123042654,2.0776054366243493,-0.21274375986800864,-2.080032365816953,-2.27720334643431,-0.9800837409849241
1.784392196098049,0.3357981594182834,-2.060984301102011,4.095833074971882,-1.5443854416456586,-3.0187599992688616,0.11106178230322339,2.5871280818622195,2.0714985331521825,-0.22786023036175518,-2.091027123770313,-2.2753923352439767,-0.9665634998307004
1.7858929464732367,0.33529458816643576,-2.05990637182191,4.100037667847968,-1.556304107417801,-3.019167910862351,0.12406958736393747,2.5957175019224437,2.0653165271323504,-0.24300143482911407,-2.1019620461529978,-2.273474919552857,-0.9529655961660906
1.7873936968484243,0.33479177208253225,-2.0588270406255975,4.1042325036509135,-1.5682335433995063,-3.019532328028774,0.13710308470675536,2.6042611357041427,2.0590595000419585,-0.25816691706788486,-2.112836656586889,-2.271451053172511,-0.9392905791084363
1.788894447223612,0.3342897100341043,-2.0577463141418977,4.108417584096691,-1.5801736878328063,-3.0198532059669647,0.1501620847934888,2.612758747313471,2.0527275351854626,-0.2733562201046875,-2.123650480691794,-2.269320694118868,-0.9255390013511626
1.7903951975987995,0.33378840089038153,-2.056664198982906,4.112592910945205,-1.5921244790162705,-3.0201305002771557,0.16324639776843974,2.621210101746491,2.0463207176908904,-0.2885688862081093,-2.1344030460990275,-2.2670838046104747,-0.9117114191377507
1.791895947973987,0.3332878435222894,-2.055580701744025,4.116758486000105,-1.6040858553052935,-3.0203641669603996,0.17635583346124917,2.6296149648920983,2.039839134506021,-0.3038044569018483,-2.1450938824649057,-2.2647403510665964,-0.8978083922356175
1.7933966983491745,0.3327880368024467,-2.054495829003999,4.120914311108622,-1.6160577551123851,-3.0205541624180103,0.18949020138974215,2.6379731035349465,2.0332828743945517,-0.31906247297784796,-2.1557225214841607,-2.2622903041051816,-0.8838304839098976
1.794897448724362,0.33228897960516235,-2.0534095873249476,4.125060388161385,-1.6280401169074556,-3.020700443450982,0.20264931076277048,2.6462842853583326,2.026652027932218,-0.33434247450942833,-2.166288496903264,-2.259733638540675,-0.8697782608971296
1.7963981990995497,0.33179067080643393,-2.052321983252404,4.1291967190922465,-1.6400328792180943,-3.0208029672594163,0.2158329704830393,2.6545482789470607,2.019946687502902,-0.3496440008643935,-2.176791344533653,-2.25707033338169,-0.8556522933788553
1.7978989494747373,0.33129310928394434,-2.0512330233153473,4.133323305878111,-1.6520359806298555,-3.020861691441946,0.22904098914994364,2.6627648537902924,2.0131669472946947,-0.36496659071815096,-2.187230602264885,-2.2543003718285326,-0.841453154955111
1.7993996998499249,0.3307962939170596,-2.0501427140262387,4.137440150538761,-1.6640493597865382,-3.0208765739951557,0.24227317506239232,2.670933780284378,2.0063129032959455,-0.38030978206681043,-2.1976058100777003,-2.251423741270595,-0.8271814226178438
1.8009004502251125,0.3303002235868263,-2.049051061881057,4.1415472551366825,-1.6760729553904647,-3.0208475733130022,0.2555293362216271,2.6790548297356502,1.9993846532912734,-0.39567311224027346,-2.2079165100569904,-2.2484404332835983,-0.8128376767242314
1.8024012006003,0.32980489717596895,-2.047958073359331,4.14564462177689,-1.688106706202754,-3.0207746481862254,0.2688092803340387,2.68712777436321,1.99238229685755,-0.41105611791531826,-2.218162246404682,-2.245350443626686,-0.798422500969906
1.8039019509754877,0.32931031356888757,-2.046863754924176,4.14973225260676,-1.700150551043602,-3.020657757801769,0.28211281481397976,2.695152387301687,1.9853059353598612,-0.4264583351286708,-2.228342565452536,-2.2421537722393934,-0.7839364823621038
1.8054027013506753,0.32881647165165523,-2.045768113022329,4.153810149815852,-1.7122044287925504,-3.020496861742192,0.29543974678656704,2.703128442603981,1.978155671947438,-0.44187929929006975,-2.238457015674861,-2.238850423238467,-0.7693802111927157
1.8069034517258629,0.32832337031201536,-2.0446711540841815,4.157878315635743,-1.7242682783887615,-3.0202919199850755,0.3087898830904865,2.711055715243971,1.9709316115495528,-0.45731854519531545,-2.248505147701125,-2.2354404049145398,-0.7547542810112651
1.8084042021010505,0.32783100843937957,-2.043572884523816,4.161936752339854,-1.7363420388312873,-3.020042892902438,0.32216303028078674,2.7189339811192186,1.9636338608713984,-0.47277560703931765,-2.2584865143284976,-2.231923729728676,-0.7400592885977884
1.809904952476238,0.3273393849248246,-2.0424733107390383,4.1659854622432775,-1.7484256491793357,-3.019749741260134,0.33555899463167127,2.7267630170536363,1.956262528389935,-0.48825001842911897,-2.2684006705342883,-2.22830041430877,-0.7252958339356463
1.8114057028514257,0.32684849866109056,-2.0413724391114134,4.1700244477026125,-1.7605190485525422,-3.0194124262172672,0.34897758213928665,2.7345426008001446,1.9488177243497076,-0.5037413123969239,-2.2782471734883076,-2.2245704794458083,-0.7104645201842392
1.8129064532266133,0.32635834854257767,-2.0402702760062996,4.17405371111579,-1.7726221761312295,-3.0190309093255863,0.36241859852450076,2.742272511043298,1.941299560758642,-0.5192490214130983,-2.2880255825651297,-2.220733950089996,-0.6955659536516632
