x,funcSonya,funcSonya_transformed,funcDemian,funcDemian_transformed,funcIvan,funcIvan_transformed,funcStefa,funcStefa_transformed,funcYuliia,funcYuliia_transformed
3.7454909819639277,0.4936712172905301,0.493221603396074,0.4601869634423723,0.4601961028754731,0.22406936377695608,0.23032025434621242,0.12018602894824514,0.13307592435693003,-0.005853230153997208,-0.008522429544494725
3.755511022044088,0.4945421111235558,0.4941576953820477,0.45914688775210255,0.45915876762896823,0.22980052566171671,0.23631977293309983,0.12315344024334957,0.13629475394964932,-0.005678807350075306,-0.007915361827415549
3.7655310621242486,0.4954090008868695,0.49509103110768454,0.4581114205099355,0.4581260744597068,0.23561375450470123,0.24240299199479778,0.12615594001900451,0.13954346843360985,-0.005508607073290024,-0.007304167760049721
3.7755511022044086,0.4962719136536959,0.49602160542520995,0.45708053170581353,0.45709799187543,0.24150846665562253,0.2485691777727405,0.12919362956360522,0.14282185701392847,-0.005342550952624872,-0.0066889728558986485
3.785571142284569,0.49713087625880287,0.49694941198555886,0.45605419158474714,0.4560744886077098,0.2474840702832397,0.25481758466660265,0.1322666050785007,0.14612970136546416,-0.005180561410581832,-0.006069909967831636
3.7955911823647295,0.4979859153010533,0.4978744432575033,0.4550323706441666,0.45505553361003803,0.2535399654347784,0.2611474553092564,0.13537495755550766,0.14946677565361946,-0.0050225616769565724,-0.005447119204548708
3.8056112224448895,0.49883705714592547,0.49879669054719444,0.4540150396313063,0.45404109605596205,0.2596755440961661,0.2675580206437257,0.13851877265300322,0.15283284655694057,-0.004868475801602447,-0.004820747842811904
3.81563126252505,0.49968432792800205,0.4997161440181095,0.45300216954061856,0.4530311453372669,0.2658901902530768,0.2740485000021137,0.1416981305705907,0.15622767329150142,-0.004718228666213653,-0.004190950235545315
3.8256513026052104,0.5005277535534288,0.5006327927113927,0.45199373161121903,0.45202565106220466,0.27218327995277947,0.28061810118648955,0.14491310592233475,0.15965100763705267,-0.00457174599515748,-0.0035578877159067636
3.835671342685371,0.5013673597023423,0.5015466245665778,0.45098969732436656,0.45102458305376636,0.27855418136678256,0.2872660205517149,0.1481637676085646,0.16310259396492272,-0.004428954365384858,-0.0029217284974304737
3.845691382765531,0.5022031718312682,0.5024576264426809,0.4499900384009692,0.45002791134799947,0.28500225485427055,0.2939914430901933,0.15145017868624025,0.16658216926765113,-0.00428978121544819,-0.0022826475703445308
3.8557114228456912,0.5030352151754902,0.5033657841396526,0.44899472679912256,0.44903560619236765,0.2915268530263233,0.3007935425185224,0.15477239623788067,0.1700894631903392,-0.004154154853654721,-0.0016408265941615999
3.8657314629258517,0.5038635147513895,0.5042710824201756,0.44800373471167587,0.44804763804415193,0.29812732081091486,0.3076714813660264,0.15813047123904947,0.17362419806369664,-0.004022004465383439,-0.0009964537866489938
3.875751503006012,0.5046880953587551,0.5051735050318018,0.4470170345638307,0.4470639775688941,0.3048029955186825,0.31462441106515787,0.16152444842439767,0.17718608893877213,-0.003893260119592701,-0.00034972380927682234
3.885771543086172,0.5055089815830676,0.5060730347294079,0.44603459901076503,0.4460845956388801,0.31155320690945987,0.32165147204373645,0.16495436615226022,0.180774843623343,-0.003767852774545582,0.00029916235075199554
3.8957915831663326,0.5063261977977527,0.506969653297969,0.4450564009352873,0.4451094633316628,0.3183772772595742,0.3287517938190188,0.16842025626780585,0.18439016271995187,-0.0036457142827791907,0.0009499975017894131
3.905811623246493,0.5071397681664089,0.5078633415756272,0.44408241344551946,0.44413855192862295,0.325274521429883,0.3359244950935611,0.17192214396473587,0.18803173966556452,-0.0035267773953439312,0.0016025683722428775
3.915831663326653,0.5079497166450079,0.5087540794770525,0.44311260987260415,0.44317183291356893,0.33224424693456633,0.34316868385286975,0.1754600476455347,0.19169926077283614,-0.0034109757653379286,0.002256655738190373
3.9258517034068134,0.5087560669840667,0.5096418460170803,0.44214696376844476,0.44220927797137183,0.33928575401065253,0.3504834574648087,0.17903397878026783,0.1953924052729639,-0.0032982439507615517,0.002912034554006678
3.935871743486974,0.5095588427307955,0.5105266193346097,0.4411854489034659,0.44125085898663824,0.3463983356882736,0.3578679027807415,0.1826439417639274,0.19911084536010284,-0.00318851741671642,0.00356847408589777
3.9458917835671343,0.5103580672312178,0.5114083767167633,0.44022803926440623,0.4402965480424167,0.3535812778616463,0.3653210962383923,0.18628993377232586,0.20285424623733278,-0.003081732536972652,0.004225738048244759
3.9559118236472943,0.5111537636322652,0.5122870946232803,0.43927470905213495,0.4393463174189402,0.3608338593607674,0.37284210396639467,0.18997194461653627,0.2066222661641475,-0.0029778265949278217,0.00488358474265585
3.9659318637274548,0.5119459548838481,0.5131627487111431,0.4383254326794921,0.4384001395923995,0.36815535202382066,0.3804299818905135,0.19368995659588065,0.21041455650545224,-0.002876737783980428,0.005541767199623168
3.975951903807615,0.5127346637408989,0.5140353138594241,0.4373801847691592,0.4374579872337531,0.3755450207702836,0.38808377584150805,0.19744394434946477,0.21423076178204492,-0.002778405207340342,0.006200033322687589
3.9859719438877756,0.513519912765393,0.5149047641943334,0.43643894015155027,0.4365198332075652,0.3830021236747303,0.3958025216646207,0.20123387470626233,0.21807051972256195,-0.002682768877298033,0.006858126035009383
3.9959919839679356,0.5143017243283441,0.5157710731144665,0.4355016738627304,0.4355856505708774,0.3905259120413197,0.40358524533066087,0.20505970653374866,0.22193346131686598,-0.0025897697139740795,0.007515783428245583
4.006012024048096,0.5150801206117754,0.516634213316231,0.4345683611423592,0.43465541257210893,0.3981156304789698,0.41143096304866583,0.2089213905850849,0.2258192108708571,-0.0024993495435698346,0.008172738913635524
4.0160320641282565,0.5158551236106683,0.5174941568194482,0.43363897743165536,0.43372909264998827,0.4057705169771918,0.41933868138010744,0.21281886934485422,0.22972738606268206,-0.0024114510961397813,0.008828721375196288
4.026052104208416,0.5166267551348857,0.5183508749931097,0.4327134983713887,0.4328066644325111,0.4134898029826013,0.4273073973546232,0.21675207687335277,0.233657598000321,-0.0023260180029055027,0.009483455324927729
4.0360721442885765,0.5173950368110747,0.5192043385812891,0.43179189979989285,0.4318881017359284,0.42127271347607975,0.43533609858725436,0.2207209386494391,0.2376094512805348,-0.0022429947931307814,0.010136661059934184
4.046092184368737,0.5181599900845444,0.5200545177291833,0.43087415775110394,0.4309733785637608,0.4291184670505871,0.4434237633971449,0.2247253714119391,0.24158254404913956,-0.0021623268905770093,0.010788054821360086
4.056112224448897,0.5189216362211229,0.5209013820092833,0.42996024845261793,0.43006246910583795,0.43702627598961497,0.45156936092770017,0.22876528299961713,0.24557646806259836,-0.0020839606095573297,0.011437348955048825
4.066132264529058,0.5196799963089904,0.5217449004476601,0.42905014832377697,0.42915534773736697,0.44499534634627413,0.45977185126816483,0.23284057218971127,0.24959080875090073,-0.0020078431506077897,0.012084252073826227
4.076152304609218,0.5204350912604926,0.5225850415503493,0.4281438339737704,0.42825198901802175,0.4530248780230064,0.4680301855765962,0.23695112853503794,0.25362514528170776,-0.0019339225957931512,0.012728469221313831
4.086172344689379,0.5211869418139303,0.5234217733298306,0.427241282199764,0.427352367691059,0.4611140648519154,0.47634330620420956,0.24109683219967085,0.2576790506257421,-0.0018621479036646088,0.013369702037179292
4.096192384769539,0.52193556853533,0.524255063331587,0.42634246998504866,0.4264564586824573,0.46926209467570557,0.4847101468210691,0.24527755379319727,0.26175209162339946,-0.0017924689038862436,0.01400764892372984
4.1062124248497,0.5226809918201911,0.5250848786607311,0.42544737449720893,0.4255642371000776,0.47746814942922366,0.49312963254309256,0.24949315420355742,0.265843829052557,-0.0017248362915465755,0.014642005213754625
4.11623246492986,0.5234232318952146,0.5259111860086944,0.4245559730863153,0.42467567823284774,0.48573140522159186,0.5016006800603524,0.2537434844284724,0.2699538176975583,-0.0016592016211711704,0.015272463339527378
4.1262525050100205,0.52416230882001,0.5267339516799594,0.423668243283136,0.42379075754996554,0.4940510324189279,0.5101221977666353,0.2580283854054651,0.27408160641934887,-0.0015955173004518267,0.01589871300287557
4.13627254509018,0.5248982424887828,0.5275531416188315,0.42278416279736897,0.4229094507001248,0.5024261957276394,0.5186930858902418,0.2623476878404805,0.27822673822674066,-0.0015337365837074528,0.01652044134622679
4.1462925851703405,0.5256310526320012,0.5283687214362359,0.4219037095158953,0.4220317335107602,0.5108560542782886,0.527312236625997,0.266701212035115,0.28238875034878363,-0.0014738135650912982,0.017137333124543963
4.156312625250501,0.5263607588180441,0.5291806564365288,0.42102686150105306,0.4211575819873108,0.5193397617100156,0.5359785342684376,0.27108876771245316,0.2865671743082146,-0.0014157031715589118,0.017749070878059502
4.166332665330661,0.5270873804548297,0.5299889116443164,0.4201535969889285,0.4202869723125031,0.527876466255513,0.5446908553461588,0.2755101538415303,0.2907615359959696,-0.0013593611556105992,0.018355335105721925
4.176352705410821,0.5278109367914239,0.5307934518312656,0.419283894387668,0.4194198808456509,0.5364653108265426,0.5534480687572856,0.27996515846041936,0.2949713557467262,-0.0013047440878219702,0.018955804439268482
4.186372745490981,0.5285314469196315,0.5315942415428997,0.4184177322758127,0.4185562841219727,0.5451054330999933,0.5622490359060466,0.28445355849795634,0.299196148415462,-0.0012518093491756075,0.0195501558178376
4.196392785571142,0.5292489297755673,0.5323912451253697,0.4175550894006448,0.4176961588519254,0.5537959656044493,0.5710926108404116,0.2889751195941068,0.30343542345499386,-0.0012005151232066674,0.020138064663036616
4.206412825651302,0.5299634041412096,0.5331844267521882,0.41669594467656035,0.4168394819205551,0.5625360358072912,0.5799776403907803,0.29352959591898947,0.30768868499448715,-0.0011508203879746527,0.020719205054382878
4.216432865731463,0.5306748886459356,0.5339737504509163,0.41584027718345595,0.41598623038685995,0.5713247662022962,0.5889029643096803,0.2981167299905608,0.31195543191890074,-0.0011026849078734139,0.021293249905031415
4.226452905811623,0.5313834017680386,0.5347591801297974,0.4149880661651335,0.4151363814831712,0.5801612743977408,0.597867415412454,0.30273625249097286,0.3162351579493486,-0.0010560692252909504,0.021859871137713625
4.236472945891784,0.5320889618362279,0.5355406796043238,0.41413929102772684,0.41428991261454595,0.589044673204993,0.606869819718906,0.3073878820816149,0.3205273517243559,-0.0010109346521302801,0.02241873986080082
4.246492985971944,0.5327915870311108,0.5363182126237285,0.4132939313381421,0.41344680135817347,0.5979740707275865,0.6159089965958741,0.31207132521684783,0.3248314968819806,-0.0009672432612022693,0.02296952654441742
4.2565130260521045,0.5334912953866582,0.5370917428973923,0.41245196682251795,0.4126070254627948,0.6069485704507667,0.6249837589007086,0.31678627595644604,0.3291470721427806,-0.0009249578775009823,0.02351190119652131
