x,Gauss(μ=3λ λ=1),Gauss(μ=3λ λ=1)_transformed,Gauss(μ=6λ λ=1),Gauss(μ=6λ λ=1)_transformed,Gauss(μ=3λ λ=2),Gauss(μ=3λ λ=2)_transformed,Gauss(μ=6λ λ=2),Gauss(μ=6λ λ=2)_transformed
3.242491657397108,0.38738368803389367,0.38717780740210145,0.008907473255425825,0.008256676519065377,4.9574451194245744E-08,0.00033155945606826913,4.9574451194245744E-08,0.00033155945606826913
3.252502780867631,0.3864250458169229,0.38625968250771375,0.009156337488295826,0.008494356055014347,5.5351191462916835E-08,0.000282018971102431,5.5351191462916835E-08,0.000282018971102431
3.2625139043381535,0.3854301451673392,0.3853063024160413,0.009411211429240725,0.008738737364561782,6.177630491325266E-08,0.00023089215361273875,6.177630491325266E-08,0.00023089215361273875
3.272525027808676,0.3843992785934556,0.38431792021184863,0.009672210566567497,0.008989965011065006,6.89196046527148E-08,0.00017820614998190285,6.89196046527148E-08,0.00017820614998190285
3.2825361512791993,0.3833327486348506,0.3832947973154629,0.009939451730255344,0.009248184486562493,7.68580785114263E-08,0.0001239902909628268,7.68580785114263E-08,0.0001239902909628268
3.292547274749722,0.38223086771442627,0.38223720337135614,0.010213053081683804,0.009513542160223242,8.567658812856894E-08,6.827609961718867E-05,8.567658812856894E-08,6.827609961718867E-05
3.3025583982202447,0.3810939579859228,0.38114541613436603,0.010493134102400303,0.009786185225848005,9.546863203426077E-08,1.1097297843542207E-05,9.546863203426077E-08,1.1097297843542207E-05
3.3125695216907673,0.3799223511769961,0.38001972135361356,0.010779815581907312,0.010066261648446703,1.0633717815824078E-07,-4.751018850743564E-05,1.0633717815824078E-07,-4.751018850743564E-05
3.3225806451612905,0.3787163884279626,0.37886041265418235,0.011073219604449638,0.01035392010991713,1.1839557161521689E-07,-0.0001075082259320648,1.1839557161521689E-07,-0.0001075082259320648
3.332591768631813,0.37747642012632454,0.37766779141662316,0.011373469534782455,0.010649309953850248,1.3176852406344797E-07,-0.00016885647098772018,1.3176852406344797E-07,-0.00016885647098772018
3.342602892102336,0.3762028057371837,0.3764421666543447,0.011680690002901043,0.010952581129488027,1.4659319140958524E-07,-0.00023151236942154762,1.4659319140958524E-07,-0.00023151236942154762
3.352614015572859,0.3748959136296622,0.37518385488895356,0.011995006887713001,0.011263884134859863,1.6302034714053007E-07,-0.00029543115671261876,1.6302034714053007E-07,-0.00029543115671261876
3.3626251390433817,0.3735561208994464,0.37389318002361005,0.012316547299634458,0.011583369959124186,1.812156591037609E-07,-0.00036056586002547735,1.812156591037609E-07,-0.00036056586002547735
3.3726362625139044,0.3721838131875718,0.37257047321445924,0.012645439562091762,0.011911190024142402,2.0136107813283853E-07,-0.00042686730157216626,2.0136107813283853E-07,-0.00042686730157216626
3.382647385984427,0.37077938449557396,0.3712160727402042,0.012981813191910378,0.012247496125312047,2.236563475263617E-07,-0.0004942841033789429,2.236563475263617E-07,-0.0004942841033789429
3.39265850945495,0.3693432369971262,0.3698303238698838,0.013325798878573249,0.012592440371687127,2.4832064303827964E-07,-0.0005627626934531017,2.4832064303827964E-07,-0.0005627626934531017
3.402669632925473,0.36787578084629263,0.36841357872892017,0.013677528462330904,0.012946175125413276,2.755943537268974E-07,-0.0006322473133444341,2.755943537268974E-07,-0.0006322473133444341
3.4126807563959956,0.3663774339825225,0.36696619616349696,0.01403713491114634,0.013308852940506054,3.0574101474103716E-07,-0.000702680027095145,3.0574101474103716E-07,-0.000702680027095145
3.4226918798665182,0.36484862193251627,0.3654885416033375,0.014404752296457617,0.01368062650100081,3.3904940389636903E-07,-0.0007740007315711226,3.3904940389636903E-07,-0.0007740007315711226
3.4327030033370414,0.3632897776090953,0.3639809869229417,0.014780515767741849,0.014061648558502697,3.758358147148769E-07,-0.0008461471681667685,3.758358147148769E-07,-0.0008461471681667685
3.442714126807564,0.3617013411072068,0.36244391030134826,0.015164561525864498,0.014452071869165927,4.16446519467556E-07,-0.000919054935874779,4.16446519467556E-07,-0.000919054935874779
3.4527252502780867,0.3600837594971989,0.3608776960804874,0.015557026795198601,0.014852049130131363,4.612604366767071E-07,-0.0009926575057115467,4.612604366767071E-07,-0.0009926575057115467
3.4627363737486094,0.35843748661550245,0.35928273462218513,0.015958049794498465,0.015261732915451716,5.106920185013582E-07,-0.0010668862364880446,5.106920185013582E-07,-0.0010668862364880446
3.4727474972191326,0.356762982852855,0.35765942216388363,0.016367769706513588,0.01568127561153397,5.651943744494595E-07,-0.0011416703919153932,5.651943744494595E-07,-0.0011416703919153932
3.4827586206896552,0.3550607149402061,0.35600816067314456,0.016786326646328335,0.01611082935212868,6.252626489351753E-07,-0.001216937159033552,6.252626489351753E-07,-0.001216937159033552
3.492769744160178,0.3533311557324419,0.3543293577009924,0.017213861628414245,0.016550545952896033,6.914376713309208E-07,-0.001292611667950925,6.914376713309208E-07,-0.001292611667950925
3.5027808676307006,0.35157478399007047,0.3526234262341689,0.017650516532381574,0.017000576845578586,7.643098983532003E-07,-0.0013686170128819081,7.643098983532003E-07,-0.0013686170128819081
3.5127919911012238,0.3497920841590071,0.3508907845463543,0.018096434067417854,0.01746107301181075,8.445236698708841E-07,-0.0014448742744688208,8.445236698708841E-07,-0.0014448742744688208
3.5228031145717464,0.3479835461486017,0.3491318560484246,0.01855175773540165,0.017932184916595314,9.327818005356583E-07,-0.0015213025433739365,9.327818005356583E-07,-0.0015213025433739365
3.532814238042269,0.3461496651080497,0.34734706913780167,0.019016631792680493,0.018414062441477176,1.029850531008725E-06,-0.0015978189451267754,1.029850531008725E-06,-0.0015978189451267754
3.542825361512792,0.3442909412013292,0.34553685704696435,0.019491201210502275,0.018906854817444717,1.1365648639967678E-06,-0.0016743386662110876,1.1365648639967678E-06,-0.0016743386662110876
3.552836484983315,0.34240787938080697,0.34370165769117694,0.0199756116340905,0.019410710557588955,1.2538343118152078E-06,-0.0017507749813754432,1.2538343118152078E-06,-0.0017507749813754432
3.5628476084538376,0.3405009891596555,0.3418419135155023,0.020470009340354166,0.019925777389551206,1.3826490837688996E-06,-0.0018270392821507146,1.3826490837688996E-06,-0.0018270392821507146
3.5728587319243603,0.3385707843832243,0.3399580713411548,0.02097454119422429,0.020452202187789578,1.524086743280915E-06,-0.0019030411065571648,1.524086743280915E-06,-0.0019030411065571648
3.5828698553948835,0.3366177829995087,0.33805058221126105,0.02148935460360905,0.020990130905694692,1.6793193664094054E-06,-0.0019786881699832876,1.6793193664094054E-06,-0.0019786881699832876
3.592880978865406,0.33464250682885816,0.3361199012360829,0.022014597472961053,0.021539708507584802,1.849621235171983E-06,-0.0020538863972180007,1.849621235171983E-06,-0.0020538863972180007
3.602892102335929,0.33264548133306626,0.33416648743776634,0.02255041815545086,0.022101078900611495,2.03637710094655E-06,-0.002128539955617346,2.03637710094655E-06,-0.002128539955617346
3.6129032258064515,0.33062723538398586,0.3321908035946762,0.02309696540374145,0.022674384866605318,2.241091055137294E-06,-0.002202551289386154,2.241091055137294E-06,-0.002202551289386154
3.6229143492769746,0.32858830103180864,0.3301933160853734,0.02365438831935954,0.023259767993892427,2.4653960462849664E-06,-0.0022758211549548557,2.4653960462849664E-06,-0.0022758211549548557
3.6329254727474973,0.3265292132731524,0.32817449473229654,0.024222836300660196,0.023857368609111956,2.711064084860545E-06,-0.002348248657431001,2.711064084860545E-06,-0.002348248657431001
3.64293659621802,0.324450509819094,0.32613481264520533,0.02480245898938284,0.02446732570906464,2.980017179111073E-06,-0.002419731288104621,2.980017179111073E-06,-0.002419731288104621
3.6529477196885427,0.3223527308632893,0.3240747460644422,0.025393406215796433,0.02508977689262255,3.274339047523487E-06,-0.002490164962986154,3.274339047523487E-06,-0.002490164962986154
3.662958843159066,0.32023641885031695,0.32199477420407185,0.02599582794243401,0.025724858292729663,3.596287655736885E-06,-0.0025594440623551693,3.596287655736885E-06,-0.0025594440623551693
3.6729699666295885,0.3181021182443848,0.31989537909495513,0.02660987420641637,0.026372704508523463,3.948308628062042E-06,-0.0026274614712977714,3.948308628062042E-06,-0.0026274614712977714
3.682981090100111,0.31595037529853376,0.3177770454278111,0.027235695060367278,0.027033448537607023,4.3330495861588356E-06,-0.00269410862121015,4.3330495861588356E-06,-0.00269410862121015
3.692992213570634,0.3137817378244759,0.31564026039632725,0.02787344051192166,0.027707221708500963,4.7533754698720305E-06,-0.0027592755322453266,4.7533754698720305E-06,-0.0027592755322453266
3.703003337041157,0.31159675496319844,0.31348551354036974,0.028523260461831314,0.02839415361330485,5.212384897733595E-06,-0.00282285085667984,5.212384897733595E-06,-0.00282285085667984
3.7130144605116797,0.30939597695646853,0.31131329658934953,0.02918530464067199,0.029094372040596974,5.713427627197682E-06,-0.00288472192317673,5.713427627197682E-06,-0.00288472192317673
3.7230255839822024,0.3071799549193661,0.3091241033057975,0.029859722544158467,0.029808002908601725,6.260123177281663E-06,-0.002944774781920894,6.260123177281663E-06,-0.002944774781920894
3.733036707452725,0.30494924061397766,0.30691842932920516,0.0305466633670736,0.030535170198652976,6.856380678934244E-06,-0.003002894250602485,6.856380678934244E-06,-0.003002894250602485
3.743047830923248,0.3027043862243752,0.30469677202017864,0.03124627593582005,0.03127599588898236,7.506420021137645E-06,-0.0030589639612238254,7.506420021137645E-06,-0.0030589639612238254
3.753058954393771,0.3004459441330088,0.3024596303049612,0.03195870863960344,0.03203059988886039,8.21479436346478E-06,-0.00311286640770499,8.21479436346478E-06,-0.00311286640770499
3.7630700778642936,0.2981744666986331,0.3002075045203774,0.03268410936025782,0.03279909997311909,8.986414088550345E-06,-0.003164482994262927,8.986414088550345E-06,-0.003164482994262927
3.7730812013348163,0.2958905060358932,0.2979408962592442,0.03342262540072433,0.03358161171708304,9.826572270684674E-06,-0.003213694084538715,9.826572270684674E-06,-0.003213694084538715
3.7830923248053394,0.2935946137966865,0.29566030821630523,0.03417440341219658,0.034378248431937486,1.0740971739496878E-05,-0.003260379051447459,1.0740971739496878E-05,-0.003260379051447459
3.793103448275862,0.2912873409534204,0.2933662440347336,0.03493958931994593,0.03518912110055956,1.1735753820443872E-05,-0.0033044163277248717,1.1735753820443872E-05,-0.0033044163277248717
3.803114571746385,0.28896923758427884,0.2910592081532534,0.03571832824784311,0.03601433831384109,1.2817528836559345E-05,-0.0033456834571446584,1.2817528836559345E-05,-0.0033456834571446584
3.813125695216908,0.28664085266061284,0.2887397056539274,0.036510764441591605,0.03685400620752822,1.3993408458623108E-05,-0.0033840571463803863,1.3993408458623108E-05,-0.0033840571463803863
3.8231368186874306,0.2843027338365648,0.28640824211065985,0.037317041190691035,0.037708228399605186,1.5271039993580455E-05,-0.003419413317485522,1.5271039993580455E-05,-0.003419413317485522
3.8331479421579533,0.281955427241034,0.28406532343845786,0.038137300749150296,0.03857710592824824,1.665864270365621E-05,-0.003451627160965107,1.665864270365621E-05,-0.003451627160965107
3.843159065628476,0.2795994772720905,0.28171145574350026,0.03897168425496974,0.039460737190374996,1.8165046251150336E-05,-0.0034805731894123567,1.8165046251150336E-05,-0.0034805731894123567
3.853170189098999,0.27723542639393944,0.27934714517405773,0.03982033164841524,0.04035921788081537,1.9799731366366027E-05,-0.0035061252916834215,1.9799731366366027E-05,-0.0035061252916834215
3.863181312569522,0.27486381493653705,0.2769728977723077,0.040683381589106456,0.041272640932128145,2.157287283847656E-05,-0.003528156787583364,2.157287283847656E-05,-0.003528156787583364
3.8731924360400445,0.2724851808979553,0.2745892193270891,0.04156097137194451,0.04220109645508956,2.3495384931378616E-05,-0.003546540483036417,2.3495384931378616E-05,-0.003546540483036417
3.883203559510567,0.270100059749591,0.2721966152276383,0.04245323684190418,0.04314467167987638,2.55789693286765E-05,-0.0035611487257132986,2.55789693286765E-05,-0.0035611487257132986
3.8932146829810903,0.2677089842443117,0.2697955903183505,0.04336031230771825,0.0441034508979689,2.7836165713883068E-05,-0.0035718534610886072,2.7836165713883068E-05,-0.0035718534610886072
3.903225806451613,0.26531248422762727,0.26738664875460433,0.0442823304544823,0.045077515404796896,3.0280405093680054E-05,-0.0035785262889009135,3.0280405093680054E-05,-0.0035785262889009135
3.9132369299221357,0.2629110864519739,0.26497029385969395,0.04521942225521031,0.046066943443151945,3.292606597363674E-05,-0.003581038519988428,3.292606597363674E-05,-0.003581038519988428
3.9232480533926584,0.2605053143941946,0.262547027982905,0.0461717168813718,0.04707181014738909,3.578853349710753E-05,-0.0035792612334729084,3.578853349710753E-05,-0.0035792612334729084
3.9332591768631815,0.25809568807629607,0.26011735235877465,0.04713934161244364,0.04809218748844011,3.888426165910582E-05,-0.003573065334264533,3.888426165910582E-05,-0.003573065334264533
3.943270300333704,0.2556827238895607,0.25768176696757616,0.048122421744510376,0.04912814421966026,4.22308387077409E-05,-0.003562321610860478,4.22308387077409E-05,-0.003562321610860478
3.953281423804227,0.25326693442208636,0.25524077039705917,0.04912108049794908,0.05017974582353127,4.5847055846292946E-05,-0.0035469007934099054,4.5847055846292946E-05,-0.0035469007934099054
3.9632925472747496,0.25084882828982785,0.25279485970548937,0.05013543892423479,0.051247054459240236,4.9752979349147115E-05,-0.003526673612018129,4.9752979349147115E-05,-0.003526673612018129
3.9733036707452727,0.24842890997120667,0.2503445302860166,0.05116561581190564,0.05233012891115663,5.39700262045965E-05,-0.0035015108552627844,5.39700262045965E-05,-0.0035015108552627844
3.9833147942157954,0.24600767964535517,0.247890275732412,0.05221172759172658,0.05342902453822674,5.8521043396906875E-05,-0.003471283428894841,5.8521043396906875E-05,-0.003471283428894841
3.993325917686318,0.2435856330340563,0.24543258770620394,0.05327388824109378,0.054543793224306455,6.343039093900245E-05,-0.0034358624146973663,6.343039093900245E-05,-0.0034358624146973663
4.003337041156842,0.2411632612474394,0.24297195580524644,0.054352209187721164,0.05567448332945149,6.872402876562542E-05,-0.003395119129475087,6.872402876562542E-05,-0.003395119129475087
4.013348164627364,0.2387410506334869,0.240508867433757,0.0554467992126529,0.05682113964218347,7.442960759482874E-05,-0.003348925184147821,7.442960759482874E-05,-0.003348925184147821
4.023359288097886,0.23631948263140282,0.23804380767384592,0.056557764352648775,0.05798380333275237,8.057656386315043E-05,-0.0032971525429209394,8.057656386315043E-05,-0.0032971525429209394
4.033370411568409,0.23389903362889583,0.23557725915857974,0.05768520780198638,0.05916251190741146,8.719621883670983E-05,-0.003239673582506247,8.719621883670983E-05,-0.003239673582506247
4.043381535038932,0.23148017482342095,0.23310970194659864,0.0588292298137297,0.06035729916372303,9.432188199680245E-05,-0.0031763611513666926,9.432188199680245E-05,-0.0031763611513666926
4.0533926585094555,0.22906337208742159,0.23064161339832223,0.05998992760051349,0.06156819514691354,0.00010198895879424513,-0.003107088628958434,0.00010198895879424513,-0.003107088628958434
4.063403781979978,0.22664908583761423,0.2281734680537694,0.061167395234892966,0.06279522610729317,0.00011023506286172568,-0.003031729984944086,0.00011023506286172568,-0.003031729984944086
4.0734149054505,0.22423777090834965,0.22570573751202158,0.06236172354931189,0.06403841445875719,0.00011910013276772677,-0.002950159838350901,0.00011910013276772677,-0.002950159838350901
4.083426028921023,0.2218298764290856,0.22323889031235405,0.06357300003574114,0.06529777873838448,0.00012862655338913886,-0.0028622535166481075,0.00012862655338913886,-0.0028622535166481075
4.093437152391546,0.2194258457060014,0.2207733918170644,0.0648013087450427,0.06657333356714892,0.00013885928197246214,-0.0027678871147175095,0.00013885928197246214,-0.0027678871147175095
4.103448275862069,0.2170261161077776,0.21830970409601663,0.06604673018611534,0.06786508961175824,0.00014984597894546526,-0.0026669375536918154,0.00014984597894546526,-0.0026669375536918154
4.113459399332592,0.21463111895556902,0.21584828581293208,0.06730934122487815,0.06917305354763537,0.00016163714353225868,-0.002559282639635357,0.00016163714353225868,-0.002559282639635357
4.123470522803115,0.21224127941718723,0.21338959211344594,0.0685892149831509,0.07049722802305594,0.00017428625421498555,-0.002444801122041946,0.00017428625421498555,-0.002444801122041946
4.133481646273637,0.20985701640551474,0.2109340745149544,0.06988642073748913,0.07183761162445419,0.00018784991407459943,-0.002323372752125123,0.00018784991407459943,-0.002323372752125123
4.14349276974416,0.20747874248115805,0.20848218079827005,0.07120102381803708,0.073194198842913,0.00020238800103159393,-0.0021948783408757963,0.00020238800103159393,-0.0021948783408757963
4.153503893214683,0.2051068637593584,0.20603435490111222,0.0725330855074572,0.07456698004184754,0.0002179638229948423,-0.002059199816863088,0.0002179638229948423,-0.002059199816863088
4.163515016685206,0.20274177982116126,0.20359103681344676,0.07388266294000156,0.07595594142589646,0.00023464427791311442,-0.0019162202837539905,0.00023464427791311442,-0.0019162202837539905
4.173526140155729,0.2003838836288538,0.20115266247469776,0.07524980900078751,0.07736106501103181,0.00025250001870908415,-0.0017658240775278798,0.00025250001870908415,-0.0017658240775278798
4.183537263626251,0.19803356144566944,0.1987196636728476,0.07663457222534345,0.07878232859589818,0.00027160562305990213,-0.0016078968233622102,0.00027160562305990213,-0.0016078968233622102
4.193548387096774,0.19569119275976066,0.19629246794544447,0.07803699669949006,0.08021970573439204,0.00029203976797151967,-0.0014423254921659772,0.00029203976797151967,-0.0014423254921659772
4.203559510567297,0.19335715021243435,0.19387149848253352,0.07945712195962375,0.08167316570949053,0.0003138854090759767,-0.0012689984567378072,0.0003138854090759767,-0.0012689984567378072
4.21357063403782,0.1910317995306422,0.19145717403152615,0.0808949828934716,0.08314267350834086,0.00033722996456177256,-0.0010878055475256722,0.00033722996456177256,-0.0010878055475256722
4.2235817575083425,0.18871549946371738,0.1890499088040258,0.08235060964138514,0.08462818979861793,0.0003621655036271382,-0.0008986381079658147,0.0003621655036271382,-0.0008986381079658147
4.233592880978866,0.18640860172434354,0.1866501123846199,0.08382402749824379,0.0861296709061591,0.00038878893932465483,-0.0007013890493785175,0.00038878893932465483,-0.0007013890493785175
4.243604004449388,0.18411145093374293,0.18425818964165747,0.08531525681603663,0.08764706879388391,0.00041720222564302156,-0.000495952905398893,0.00041720222564302156,-0.000495952905398893
4.253615127919911,0.1818243845710606,0.1818745406400191,0.08682431290719725,0.08918033104200795,0.0004475125586481246,-0.00028222588592076566,0.0004475125586481246,-0.00028222588592076566
4.263626251390434,0.17954773292692927,0.17949956055589628,0.08835120594875949,0.09072940082955476,0.0004798325814805119,-6.0105930532735035E-05,0.0004798325814805119,-6.0105930532735035E-05
4.273637374860957,0.17728181906118645,0.1771336395935886,0.08989594088741054,0.09229421691717578,0.0005142805929804427,0.00017050723857498298,0.0005142805929804427,0.00017050723857498298
4.2836484983314795,0.1750269587647201,0.17477716290432863,0.0914585173455126,0.0938747136312822,0.0005509807596843647,0.0004097120642533184,0.0005509807596843647,0.0004097120642533184
4.293659621802002,0.17278346052541269,0.17243051050714756,0.09303892952816838,0.09547082084949551,0.0005900633309083912,0.000657605102607193,0.0005900633309083912,0.000657605102607193
4.303670745272525,0.17055162549815328,0.17009405721178678,0.09463716613140415,0.09708246398742101,0.0006316648566048639,0.0009142809717983171,0.0006316648566048639,0.0009142809717983171
4.313681868743048,0.1683317474788838,0.167768172543667,0.09625321025154537,0.09870956398674877,0.0006759284076475868,0.0011798323014575196,0.0006759284076475868,0.0011798323014575196
4.323692992213571,0.16612411288264123,0.16545322067091914,0.09788703929586215,0.10035203730468806,0.0007230037981698158,0.001454349682726092,0.0007230037981698158,0.001454349682726092
4.333704115684093,0.16392900072556044,0.16314956033348618,0.09953862489455814,0.10200979590473619,0.000773047809546443,0.001737921618944825,0.000773047809546443,0.001737921618944825
4.343715239154616,0.16174668261079375,0.1608575447743003,0.1012079328141815,0.10368274724878794,0.0008262244155784596,0.002030634477009462,0.0008262244155784596,0.002030634477009462
4.353726362625139,0.15957742271830697,0.15857752167254258,0.10289492287253237,0.1053707942905846,0.0008827050084033038,0.0023325724394104926,0.0008827050084033038,0.0023325724394104926
4.363737486095662,0.15742147779850535,0.15630983307898802,0.10459954885514479,0.10707383547050858,0.0009426686246196194,0.0026438174569752755,0.0009426686246196194,0.0026438174569752755
4.373748609566185,0.1552790971696418,0.1540548153534402,0.1063217584334211,0.10879176471172299,0.0010063021710790302,0.002964449202329907,0.0010063021710790302,0.002964449202329907
4.383759733036707,0.15315052271895968,0.1518127991042589,0.10806149308449381,0.11052447141765849,0.0010738006497609095,0.0032945450240977787,0.0010738006497609095,0.0032945450240977787
4.39377085650723,0.15103598890751693,0.14958410912998352,0.10981868801289447,0.11227184047084802,0.0011453673811090965,0.003634179901851559,0.0011453673811090965,0.003634179901851559
4.403781979977753,0.1489357227786423,0.14736906436305355,0.1115932720741037,0.11403375223310887,0.001221214225171757,0.003983426401834571,0.001221214225171757,0.003983426401834571
4.413793103448276,0.14684994396996323,0.14516797781562735,0.11338516770006397,0.11581008254707419,0.0013015617998479252,0.004342354633468061,0.0013015617998479252,0.004342354633468061
4.423804226918799,0.1447788647289551,0.14298115652749968,0.11519429082672714,0.11760070273907078,0.0013866396955056906,0.0047110322066589855,0.0013866396955056906,0.0047110322066589855
4.433815350389322,0.14272268993194848,0.14080890151611797,0.11702055082371764,0.11940547962334376,0.0014766866851990863,0.0050895241899241404,0.0014766866851990863,0.0050895241899241404
4.443826473859844,0.14068161710653757,0.13865150772869583,0.11886385042618555,0.12122427550762696,0.0015719509296721753,0.005477893069344824,0.0015719509296721753,0.005477893069344824
4.4538375973303665,0.13865583645732707,0.1365092639964224,0.12072408566892735,0.12305694820005555,0.001672690176300931,0.00587619870836658,0.001672690176300931,0.00587619870836658
4.46384872080089,0.13664553089495582,0.1343824529907667,0.12260114582284837,0.12490335101741991,0.0017791719510855339,0.006284498308457674,0.0017791719510855339,0.006284498308457674
4.473859844271413,0.13465087606833254,0.13227135118187303,0.12449491333384362,0.12676333279475702,0.0018916737427685626,0.006702846370639743,0.0018916737427685626,0.006702846370639743
4.483870967741936,0.13267204040001726,0.13017622879904198,0.12640526376417238,0.12863673789627747,0.0020104831781179167,0.007131294657904024,0.0020104831781179167,0.007131294657904024
4.493882091212458,0.13070918512468332,0.12809734979329815,0.1283320657363992,0.13052340622762257,0.00213589818737731,0.007569892158525243,0.00213589818737731,0.007569892158525243
4.503893214682981,0.12876246433059016,0.1260349718020341,0.13027518087997694,0.13242317324945033,0.002268227158852634,0.008018685050286111,0.002268227158852634,0.008018685050286111
4.513904338153504,0.12683202500400104,0.12398934611573034,0.13223446378054182,0.13433586999234082,0.0024077890815685926,0.008477716665623067,0.0024077890815685926,0.008477716665623067
4.523915461624027,0.12491800707647056,0.12196071764674109,0.13420976193199655,0.136261323073023,0.0025549136748982465,0.008947027457706307,0.0025549136748982465,0.008947027457706307
4.53392658509455,0.12302054347493722,0.11994932490014398,0.13620091569144852,0.13819935471191064,0.0027099415040370456,0.009426654967463326,0.0027099415040370456,0.009426654967463326
4.543937708565073,0.12113976017454339,0.11795539994664193,0.13820775823707684,0.1401497827519467,0.0028732240801647014,0.009916633791557966,0.0028732240801647014,0.009916633791557966
4.553948832035595,0.11927577625411367,0.11597916839751342,0.14023011552899517,0.14211242067874755,0.0030451239441112053,0.010416995551334195,0.0030451239441112053,0.010416995551334195
4.563959955506117,0.11742870395421633,0.11402084938160047,0.1422678062731802,0.14408707764204123,0.0032260147323191915,0.010927768862734947,0.0032260147323191915,0.010927768862734947
4.573971078976641,0.11559864873773498,0.11208065552432857,0.1443206418885308,0.146073558478393,0.003416281223872675,0.01144897930720489,0.003416281223872675,0.01144897930720489
4.583982202447164,0.11378570935287506,0.11015879292874625,0.1463884264771251,0.14807166373520922,0.003616319367343314,0.011980649403586093,0.003616319367343314,0.011980649403586093
4.593993325917687,0.11198997789852905,0.10825546115857608,0.14847095679774014,0.15008118969601522,0.003826536286189146,0.012522798581015526,0.003826536286189146,0.012522798581015526
4.604004449388209,0.11021153989192647,0.10637085322326767,0.150568022242696,0.15210192840699543,0.004047350261427629,0.013075443152831823,0.004047350261427629,0.013075443152831823
4.614015572858731,0.10845047433849034,0.10450515556503943,0.1526794048180876,0.15413366770479064,0.004279190690295555,0.013638596291499537,0.004279190690295555,0.013638596291499537
4.6240266963292544,0.1067068538038259,0.10265854804790107,0.1548048791274623,0.15617619124554033,0.004522498019602361,0.014212268004557603,0.004522498019602361,0.014212268004557603
4.634037819799778,0.10498074448776322,0.10083120394864369,0.15694421235900344,0.15822927853516291,0.0047777236524816835,0.014796465111599037,0.0047777236524816835,0.014796465111599037
4.644048943270301,0.10327220630037671,0.09902328994978282,0.15909716427627676,0.16029270496086487,0.005045329827248312,0.015391191222288615,0.005045329827248312,0.015391191222288615
4.654060066740824,0.10158129293990543,0.0972349661344465,0.16126348721259412,0.1623662418238677,0.00532578946707416,0.015996446715424092,0.00532578946707416,0.015996446715424092
4.664071190211346,0.09990805197249598,0.09546638598319182,0.16344292606904784,0.16444965637334144,0.005619585999208326,0.0166122287190465,0.005619585999208326,0.0166122287190465
4.674082313681868,0.09825252491369114,0.09371769637273654,0.16563521831626873,0.16654271184153827,0.005927213142482581,0.017238531091605398,0.005927213142482581,0.017238531091605398
4.6840934371523915,0.0966147473115873,0.09198903757659393,0.16784009399995523,0.16864516748011005,0.006249174661864406,0.01787534440418294,0.006249174661864406,0.01787534440418294
4.694104560622915,0.09499474883158392,0.0902805432675944,0.1700572757502222,0.17075677859760263,0.0065859840888465295,0.018522655923781543,0.0065859840888465295,0.018522655923781543
4.704115684093438,0.0933925533426464,0.08859234052227946,0.17228647879481634,0.1728772965981134,0.00693816440649379,0.01918044959767944,0.00693816440649379,0.01918044959767944
4.71412680756396,0.09180817900500786,0.08692454982715281,0.1745274109762394,0.17500646902110095,0.00730624769800535,0.01984870603885715,0.00730624769800535,0.01984870603885715
4.724137931034482,0.0902416383592318,0.08527728508677289,0.17677977277282222,0.1771440395823358,0.0076907747576939805,0.020527402512498526,0.0076907747576939805,0.020527402512498526
4.734149054505005,0.08869293841656073,0.08365065363367134,0.1790432573237875,0.17928974821597632,0.008092294663332996,0.021216512923568513,0.008092294663332996,0.021216512923568513
4.7441601779755285,0.08716208075047471,0.08204475624008054,0.18131755045833792,0.1814433311177607,0.008511364308877091,0.021916007805470563,0.008511364308877091,0.021916007805470563
4.754171301446052,0.08564906158938386,0.08045968713145178,0.1836023307288056,0.18360452078930067,0.008948547896624937,0.022625854309785563,0.008948547896624937,0.022625854309785563
4.764182424916574,0.0841538719103813,0.07889553400175059,0.1858972694478929,0.1857730460834634,0.009404416387958813,0.023346016197093783,0.009404416387958813,0.023346016197093783
4.774193548387097,0.08267649753398092,0.07735237803050632,0.18820203073003572,0.18794863225082858,0.009879546911871396,0.024076453828881222,0.009879546911871396,0.024076453828881222
4.784204671857619,0.08121691921976895,0.07583029390160465,0.19051627153691328,0.19013100098720526,0.010374522130569537,0.02481712416053049,0.010374522130569537,0.02481712416053049
4.794215795328142,0.07977511276289244,0.07432934982379787,0.19283964172713364,0.19231987048219729,0.010889929561533741,0.02556798073539809,0.010889929561533741,0.02556798073539809
4.8042269187986655,0.07835104909131688,0.07284960755292025,0.19517178411011069,0.19451495546880027,0.011426360855503312,0.026328973679976563,0.011426360855503312,0.026328973679976563
4.814238042269189,0.07694469436377767,0.07139112241578573,0.19751233450415673,0.19671596727401644,0.011984411029959717,0.02710004970014236,0.011984411029959717,0.02710004970014236
4.824249165739711,0.07555601006835716,0.06995394333574972,0.19986092179880374,0.19892261387047305,0.012564677657785286,0.027881152078488118,0.012564677657785286,0.027881152078488118
4.834260289210233,0.07418495312161592,0.06853811285991646,0.20221716802136866,0.201134599929029,0.01316776001088858,0.028672220672738963,0.01316776001088858,0.028672220672738963
4.844271412680756,0.07283147596821035,0.06714366718797066,0.2045806884077715,0.2033516268723539,0.013794258158705826,0.02947319191525056,0.013794258158705826,0.02947319191525056
4.854282536151279,0.07149552668092797,0.06577063620261632,0.20695109147761473,0.2055733929294626,0.014444772021613823,0.030283998813587454,0.014444772021613823,0.030283998813587454
